UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,temp_difference,high_risk_rpm,power_consumption_kw,efficiency_score,cost_per_hour_tl,optimization_priority
8301,L55480,L,298.7,310.1,1558.0,37.6,44.0,0.0,No Failure,11.400000000000034,0,1.01344784,37.10107073690147,1.216137408,2
8302,M23161,M,298.7,310.1,1644.0,34.1,46.0,0.0,No Failure,11.400000000000034,0,0.96984492,35.16026046720954,1.163813904,2
8303,L55482,L,298.7,310.1,1641.0,31.1,49.0,0.0,No Failure,11.400000000000034,0,0.88290723,35.224538822725464,1.059488676,2
8304,L55483,L,298.8,310.2,1504.0,41.0,51.0,0.0,No Failure,11.399999999999977,0,1.0667871999999998,38.43315705325299,1.2801446399999998,2
8305,M23164,M,298.7,310.1,1506.0,50.7,53.0,0.0,No Failure,11.400000000000034,0,1.3209276600000002,38.38211700404547,1.5851131920000001,2
8306,H37719,H,298.8,310.1,1380.0,44.0,56.0,0.0,No Failure,11.300000000000011,0,1.0504559999999998,41.886571165284415,1.2605471999999998,0
8307,M23166,M,298.7,310.1,1549.0,42.5,61.0,0.0,No Failure,11.400000000000034,0,1.13890225,37.31663538288734,1.3666827,2
8308,M23167,M,298.7,310.1,1402.0,69.7,64.0,1.0,Power Failure,11.400000000000034,0,1.69054562,41.22929258779778,2.028654744,1
8309,L55488,L,298.7,310.1,1401.0,45.3,67.0,0.0,No Failure,11.400000000000034,0,1.0979496899999999,41.25872106216452,1.3175396279999998,0
8310,M23169,M,298.7,310.0,1459.0,40.2,69.0,0.0,No Failure,11.300000000000011,0,1.0146761400000002,39.618552575800194,1.2176113680000002,0
8311,L55490,L,298.7,309.9,1465.0,39.7,72.0,0.0,No Failure,11.199999999999989,0,1.00617665,39.456292292213305,1.20741198,0
8312,M23171,M,298.8,310.0,1295.0,52.7,74.0,0.0,No Failure,11.199999999999989,0,1.1806644499999999,44.63588278617181,1.4167973399999998,0
8313,M23172,M,298.8,310.0,1529.0,38.5,77.0,0.0,No Failure,11.199999999999989,0,1.01839045,37.80475356971385,1.22206854,2
8314,M23173,M,298.8,310.0,1484.0,44.9,80.0,0.0,No Failure,11.199999999999989,0,1.15272668,38.95112412944238,1.383272016,0
8315,L55494,L,298.8,309.9,1739.0,30.6,83.0,0.0,No Failure,11.099999999999966,0,0.92059182,33.23948718119177,1.104710184,2
8316,H37729,H,298.7,309.8,1422.0,40.7,85.0,0.0,No Failure,11.100000000000023,0,1.00124442,40.64941505491737,1.2014933039999998,0
8317,L55496,L,298.8,309.8,1463.0,40.0,90.0,0.0,No Failure,11.0,0,1.012396,39.5102311743626,1.2148752,0
8318,L55497,L,298.7,309.7,1667.0,30.4,92.0,0.0,No Failure,11.0,0,0.87670864,34.67514589567635,1.052050368,2
8319,H37732,H,298.7,309.7,1565.0,39.3,94.0,0.0,No Failure,11.0,0,1.06402785,36.93512345565015,1.27683342,2
8320,L55499,L,298.7,309.7,1393.0,45.7,99.0,0.0,No Failure,11.0,0,1.1013197300000002,41.49566992684313,1.3215836760000002,0
8321,M23180,M,298.8,309.7,1453.0,47.7,101.0,0.0,No Failure,10.899999999999977,0,1.1990301300000001,39.78215293055229,1.438836156,0
8322,L55501,L,298.8,309.6,1442.0,50.0,104.0,0.0,No Failure,10.800000000000011,0,1.24733,40.08562289049409,1.496796,0
8323,L55502,L,298.7,309.6,1364.0,44.9,106.0,0.0,No Failure,10.900000000000034,0,1.0595142800000001,42.37790924346956,1.2714171360000002,0
8324,H37737,H,298.7,309.5,1453.0,40.4,108.0,0.0,No Failure,10.800000000000011,0,1.0155307599999999,39.7821529305523,1.2186369119999998,0
8325,M23184,M,298.7,309.5,1394.0,46.0,113.0,0.0,No Failure,10.800000000000011,0,1.1093452000000001,41.46590258830163,1.3312142400000002,0
8326,M23185,M,298.7,309.5,1500.0,38.8,116.0,0.0,No Failure,10.800000000000011,0,1.0068599999999999,38.53564547206166,1.2082319999999998,0
8327,H37740,H,298.6,309.5,1523.0,34.2,119.0,0.0,No Failure,10.899999999999977,0,0.9010981800000001,37.95368890879349,1.081317816,2
8328,M23187,M,298.7,309.6,1254.0,57.1,124.0,0.0,No Failure,10.900000000000034,0,1.23873882,46.095269703423035,1.4864865839999999,0
8329,L55508,L,298.6,309.5,1325.0,52.2,127.0,0.0,No Failure,10.899999999999977,0,1.1965545,43.62525902497546,1.4358654,0
8330,L55509,L,298.8,309.7,1424.0,49.6,129.0,0.0,No Failure,10.899999999999977,0,1.22190592,40.59232317984023,1.4662871039999998,0
8331,L55510,L,298.8,309.7,1505.0,39.0,131.0,0.0,No Failure,10.899999999999977,0,1.0154235,38.40762007182225,1.2185082,2
8332,M23191,M,298.8,309.7,1392.0,48.7,133.0,0.0,No Failure,10.899999999999977,0,1.17277392,41.525480034549204,1.407328704,0
8333,L55512,L,298.8,309.7,1529.0,44.0,136.0,0.0,No Failure,10.899999999999977,0,1.1638747999999999,37.80475356971386,1.3966497599999999,2
8334,M23193,M,298.8,309.7,1477.0,48.5,138.0,0.0,No Failure,10.899999999999977,0,1.23927685,39.13572661346817,1.48713222,0
8335,M23194,M,298.8,309.7,1459.0,47.3,141.0,0.0,No Failure,10.899999999999977,0,1.19388511,39.61855257580019,1.4326621320000001,0
8336,M23195,M,299.0,309.8,2240.0,15.9,144.0,0.0,No Failure,10.800000000000011,1,0.6161568000000001,25.80511973575557,0.7393881600000001,4
8337,L55516,L,298.9,309.7,1449.0,48.8,147.0,0.0,No Failure,10.800000000000011,0,1.2233037599999999,39.891972538366105,1.4679645119999998,0
8338,M23197,M,298.8,309.7,1589.0,35.3,149.0,0.0,No Failure,10.899999999999977,0,0.97038641,36.37726130150565,1.164463692,2
8339,L55518,L,298.8,309.7,1740.0,28.5,152.0,0.0,No Failure,10.899999999999977,0,0.8579069999999999,33.22038402763936,1.0294883999999997,2
8340,M23199,M,298.8,309.7,1499.0,40.3,154.0,0.0,No Failure,10.899999999999977,0,1.04508781,38.56135304075549,1.254105372,0
8341,M23200,M,298.8,309.7,1480.0,38.1,157.0,0.0,No Failure,10.899999999999977,0,0.9755124000000001,39.05639743790033,1.17061488,0
8342,L55521,L,298.8,309.7,1751.0,29.6,160.0,0.0,No Failure,10.899999999999977,0,0.8966520800000002,33.01168943923042,1.0759824960000002,2
8343,L55522,L,298.7,309.7,1510.0,40.6,162.0,0.0,No Failure,11.0,0,1.0605938000000001,38.280442521915546,1.2727125600000002,2
8344,H37757,H,298.8,309.8,1437.0,48.2,164.0,0.0,No Failure,11.0,0,1.1982568200000001,40.2250996576844,1.437908184,0
8345,L55524,L,298.8,309.7,1609.0,40.4,169.0,0.0,No Failure,10.899999999999977,0,1.12456228,35.92508900440801,1.349474736,2
8346,H37759,H,298.8,309.8,1490.0,35.9,171.0,0.0,No Failure,11.0,0,0.9253943,38.79427396516274,1.11047316,0
8347,L55526,L,298.7,309.7,1601.0,35.7,176.0,0.0,No Failure,11.0,0,0.9887936100000001,36.10460225364927,1.186552332,2
8348,L55527,L,298.7,309.6,1665.0,31.1,178.0,0.0,No Failure,10.900000000000034,0,0.89581995,34.71679772257807,1.07498394,2
8349,M23208,M,298.7,309.6,1452.0,42.7,180.0,0.0,No Failure,10.900000000000034,0,1.07260692,39.80955110750172,1.287128304,0
8350,M23209,M,298.7,309.5,1487.0,33.6,183.0,0.0,No Failure,10.800000000000011,0,0.8643633600000001,38.872540825886,1.037236032,0
8351,M23210,M,298.7,309.6,1382.0,48.1,186.0,0.0,No Failure,10.900000000000034,0,1.15000366,41.82595384087734,1.380004392,0
8352,M23211,M,298.7,309.6,1686.0,26.2,189.0,0.0,No Failure,10.900000000000034,0,0.76419636,34.284382092581545,0.9170356319999999,2
8353,L55532,L,298.6,309.6,1491.0,36.9,192.0,0.0,No Failure,11.0,0,0.9518096700000002,38.76825500207409,1.142171604,0
8354,L55533,L,298.7,309.6,1442.0,55.6,194.0,0.0,No Failure,10.900000000000034,0,1.38703096,40.0856228904941,1.6644371519999999,0
8355,L55534,L,298.6,309.6,1390.0,50.3,196.0,0.0,No Failure,11.0,0,1.2095641,41.58522892668524,1.45147692,0
8356,L55535,L,298.7,309.6,1502.0,46.7,198.0,0.0,No Failure,10.900000000000034,0,1.21348082,38.484333028024295,1.456176984,0
8357,M23216,M,298.6,309.6,1344.0,59.4,200.0,0.0,No Failure,11.0,0,1.3811212800000001,43.00853289292595,1.657345536,0
8358,L55537,L,298.5,309.5,1385.0,46.3,203.0,1.0,Tool Wear Failure,11.0,0,1.1093711499999999,41.735356106925984,1.3312453799999997,1
8359,L55538,L,298.7,309.7,1547.0,37.4,0.0,0.0,No Failure,11.0,0,1.0009399399999999,37.36487925539269,1.2011279279999998,2
8360,M23219,M,298.6,309.6,1525.0,42.4,2.0,0.0,No Failure,11.0,0,1.118618,37.90391357907704,1.3423416,2
8361,L55540,L,298.6,309.6,1540.0,35.8,5.0,0.0,No Failure,11.0,0,0.9537836000000001,37.53471961564446,1.14454032,2
8362,L55541,L,298.6,309.5,1450.0,44.3,7.0,0.0,No Failure,10.899999999999977,0,1.1112654999999998,39.864460833167236,1.3335185999999997,0
8363,L55542,L,298.6,309.6,1353.0,62.5,9.0,0.0,No Failure,11.0,0,1.46293125,42.722445090977445,1.7555175,0
8364,L55543,L,298.8,309.7,1582.0,45.0,11.0,0.0,No Failure,10.899999999999977,0,1.2315870000000002,36.53822263469815,1.4779044000000001,2
8365,L55544,L,298.9,309.8,1396.0,49.0,13.0,0.0,No Failure,10.900000000000034,0,1.1833892,41.40649585106912,1.42006704,0
8366,M23225,M,298.8,309.8,1551.0,36.6,15.0,0.0,No Failure,11.0,0,0.98206218,37.268515930427135,1.178474616,2
8367,M23226,M,298.9,309.8,1836.0,22.8,18.0,0.0,No Failure,10.900000000000034,0,0.72419184,31.483370483710505,0.869030208,2
8368,L55547,L,298.9,309.8,1390.0,49.9,21.0,0.0,No Failure,10.900000000000034,0,1.1999453,41.58522892668524,1.4399343599999999,0
8369,L55548,L,298.9,309.8,1534.0,42.1,23.0,0.0,No Failure,10.900000000000034,0,1.11725822,37.68153077450618,1.3407098640000001,2
8370,L55549,L,298.8,309.7,1953.0,20.6,25.0,0.0,No Failure,10.899999999999977,1,0.69601014,29.597269947820013,0.8352121680000001,4
8371,L55550,L,298.8,309.8,1634.0,33.6,27.0,0.0,No Failure,11.0,0,0.9498115199999999,35.375439539836286,1.139773824,2
8372,L55551,L,298.7,309.7,1881.0,21.7,29.0,0.0,No Failure,11.0,0,0.70614621,30.730179802282024,0.847375452,2
8373,M23232,M,298.8,309.7,1448.0,44.8,31.0,0.0,No Failure,10.899999999999977,0,1.1222579199999998,39.9195222431578,1.3467095039999997,0
8374,M23233,M,298.7,309.7,1362.0,50.5,34.0,0.0,No Failure,11.0,0,1.1899113000000001,42.44013818508993,1.42789356,0
8375,L55554,L,298.8,309.7,1225.0,63.4,37.0,0.0,No Failure,10.899999999999977,0,1.3436045,47.18650465966733,1.6123254,0
8376,M23235,M,298.8,309.6,1384.0,48.2,39.0,0.0,No Failure,10.800000000000011,0,1.15406224,41.765511711049484,1.384874688,0
8377,L55556,L,298.8,309.8,1334.0,49.3,42.0,0.0,No Failure,11.0,0,1.13775526,43.330935688225246,1.365306312,0
8378,L55557,L,298.8,309.7,1336.0,50.3,44.0,0.0,No Failure,10.899999999999977,0,1.16257384,43.26606901803329,1.395088608,0
8379,M23238,M,298.8,309.9,1331.0,61.6,46.0,0.0,No Failure,11.099999999999966,0,1.41842008,43.428601208183686,1.702104096,0
8380,L55559,L,298.8,309.9,1629.0,31.9,49.0,0.0,No Failure,11.099999999999966,0,0.89899623,35.48401977169582,1.0787954759999998,2
8381,L55560,L,298.9,310.0,1776.0,25.7,51.0,0.0,No Failure,11.100000000000023,0,0.78962736,32.54699786491694,0.947552832,2
8382,H37795,H,298.8,310.0,1530.0,38.3,53.0,0.0,No Failure,11.199999999999989,0,1.0137626999999998,37.78004458045261,1.2165152399999997,2
8383,L55562,L,298.9,310.0,1719.0,27.3,58.0,0.0,No Failure,11.100000000000023,0,0.8118665100000001,33.62621768940807,0.9742398120000001,2
8384,M23243,M,298.8,309.9,1495.0,35.2,60.0,0.0,No Failure,11.099999999999966,0,0.9103952000000001,38.6645272294933,1.09247424,0
8385,L55564,L,298.8,309.7,1450.0,43.1,63.0,0.0,No Failure,10.899999999999977,0,1.0811635,39.864460833167236,1.2973961999999999,0
8386,H37799,H,298.8,309.8,1563.0,38.8,65.0,0.0,No Failure,11.0,0,1.0491481199999997,36.98238528988644,1.2589777439999996,2
8387,M23246,M,298.9,309.9,1501.0,37.1,70.0,0.0,No Failure,11.0,0,0.96338683,38.50997215729013,1.156064196,0
8388,L55567,L,298.8,309.9,1351.0,47.2,73.0,0.0,No Failure,11.099999999999966,0,1.10317256,42.785690753584376,1.323807072,0
8389,L55568,L,298.9,309.9,1365.0,46.5,75.0,0.0,No Failure,11.0,0,1.09807425,42.34686315611171,1.3176891,0
8390,L55569,L,298.8,309.9,1525.0,39.7,77.0,0.0,No Failure,11.099999999999966,0,1.04738525,37.90391357907704,1.2568623,2
8391,M23250,M,298.8,309.8,1288.0,61.9,79.0,0.0,No Failure,11.0,0,1.37928056,44.878469105661864,1.655136672,0
8392,L55571,L,298.6,309.6,1423.0,42.7,82.0,0.0,No Failure,11.0,0,1.0511843300000001,40.62084905698699,1.2614211960000001,0
8393,M23252,M,298.5,309.6,1502.0,39.4,84.0,0.0,No Failure,11.100000000000023,0,1.02379324,38.48433302802429,1.228551888,0
8394,L55573,L,298.5,309.5,1428.0,43.5,87.0,0.0,No Failure,11.0,0,1.0746414,40.47861919334208,1.2895696799999998,0
8395,M23254,M,298.6,309.5,1566.0,38.1,89.0,0.0,No Failure,10.899999999999977,0,1.03219758,36.91153780848818,1.238637096,2
8396,M23255,M,298.5,309.5,1483.0,44.8,92.0,0.0,No Failure,11.0,0,1.14938432,38.9773892165155,1.379261184,0
8397,H37810,H,298.6,309.6,1593.0,33.3,95.0,0.0,No Failure,11.0,0,0.9177113699999999,36.285918523598546,1.1012536439999998,2
8398,L55577,L,298.5,309.6,1724.0,26.4,100.0,0.0,No Failure,11.100000000000023,0,0.7873852800000001,33.52869385620213,0.944862336,2
8399,L55578,L,298.5,309.7,2617.0,12.1,102.0,1.0,Power Failure,11.199999999999989,1,0.5478166099999999,22.08768368669946,0.6573799319999999,5
8400,L55579,L,298.6,309.7,1294.0,59.4,104.0,0.0,No Failure,11.099999999999966,0,1.32974028,44.670377286006556,1.595688336,0
8401,L55580,L,298.6,309.6,1533.0,40.7,106.0,0.0,No Failure,11.0,0,1.07940063,37.70611102941454,1.2952807560000001,2
8402,H37815,H,298.5,309.4,1671.0,31.8,108.0,0.0,No Failure,10.899999999999977,0,0.91928394,34.59214135732644,1.103140728,2
8403,L55582,L,298.5,309.5,1370.0,52.4,113.0,0.0,No Failure,11.0,0,1.2419324,42.192312560651445,1.49031888,0
8404,L55583,L,298.5,309.6,1462.0,45.1,115.0,0.0,No Failure,11.100000000000023,0,1.14069626,39.537255956287616,1.3688355119999998,0
8405,L55584,L,298.4,309.5,1545.0,36.6,117.0,0.0,No Failure,11.100000000000023,0,0.9782630999999998,37.41324803112783,1.1739157199999997,2
8406,M23265,M,298.4,309.5,1484.0,41.7,119.0,0.0,No Failure,11.100000000000023,0,1.07057244,38.95112412944238,1.284686928,0
8407,M23266,M,298.4,309.5,1344.0,45.3,122.0,0.0,No Failure,11.100000000000023,0,1.0532793599999999,43.008532892925956,1.263935232,0
8408,L55587,L,298.4,309.5,1357.0,50.1,125.0,0.0,No Failure,11.100000000000023,0,1.1761526100000002,42.59651304944177,1.411383132,0
8409,M23268,M,298.5,309.6,1572.0,33.0,127.0,0.0,No Failure,11.100000000000023,0,0.8974548,36.77065407639471,1.0769457599999999,2
8410,L55589,L,298.5,309.6,1861.0,26.9,130.0,0.0,No Failure,11.100000000000023,0,0.8660535699999999,31.0604342869922,1.039264284,2
8411,L55590,L,298.5,309.5,1548.0,44.5,132.0,0.0,No Failure,11.0,0,1.1917278,37.340741736493854,1.43007336,2
8412,L55591,L,298.6,309.8,1496.0,37.7,134.0,0.0,No Failure,11.199999999999989,0,0.9757061600000001,38.63868195728107,1.170847392,0
8413,M23272,M,298.6,309.7,1314.0,49.7,136.0,0.0,No Failure,11.099999999999966,0,1.1297903400000002,43.99046286765029,1.3557484080000002,0
8414,M23273,M,298.6,309.7,1422.0,49.7,139.0,0.0,No Failure,11.099999999999966,0,1.2226498200000002,40.649415054917355,1.4671797840000003,0
8415,L55594,L,298.6,309.8,1842.0,20.1,142.0,0.0,No Failure,11.199999999999989,0,0.64051866,31.380818788323825,0.768622392,2
8416,M23275,M,298.7,309.9,1434.0,53.0,144.0,0.0,No Failure,11.199999999999989,0,1.3148346,40.30925258583856,1.57780152,0
8417,M23276,M,298.8,310.1,1585.0,31.3,147.0,0.0,No Failure,11.300000000000011,0,0.8582616499999999,36.46906511551577,1.02991398,2
8418,H37831,H,298.8,310.1,1704.0,30.7,150.0,0.0,No Failure,11.300000000000011,0,0.9050114399999999,33.92222312681484,1.0860137279999997,2
8419,L55598,L,298.9,310.2,1971.0,23.2,155.0,0.0,No Failure,11.300000000000011,1,0.79108056,29.326975245100193,0.949296672,4
8420,L55599,L,299.0,310.3,1431.0,39.9,157.0,0.0,No Failure,11.300000000000011,0,0.9877763699999998,40.39375835645876,1.1853316439999997,0
8421,L55600,L,298.9,310.4,1546.0,37.7,159.0,0.0,No Failure,11.5,0,1.00831666,37.38904800005982,1.2099799919999998,2
8422,L55601,L,298.9,310.3,1496.0,36.3,161.0,0.0,No Failure,11.400000000000034,0,0.93947304,38.63868195728107,1.1273676479999999,0
8423,H37836,H,298.9,310.3,1243.0,63.0,163.0,0.0,No Failure,11.400000000000034,0,1.3547457,46.50319244416129,1.62569484,0
8424,L55603,L,299.0,310.4,1452.0,46.2,168.0,0.0,No Failure,11.399999999999977,0,1.16052552,39.80955110750172,1.392630624,0
8425,L55604,L,299.1,310.6,1380.0,44.7,170.0,0.0,No Failure,11.5,0,1.0671678,41.886571165284415,1.28060136,0
8426,L55605,L,299.2,310.6,1567.0,38.4,172.0,0.0,No Failure,11.400000000000034,0,1.0409894400000002,36.88798226425812,1.249187328,2
8427,L55606,L,299.1,310.5,1628.0,35.9,174.0,0.0,No Failure,11.399999999999977,0,1.01110196,35.50581585263666,1.2133223519999998,2
8428,L55607,L,299.1,310.4,1505.0,46.1,176.0,0.0,No Failure,11.299999999999955,0,1.20028265,38.40762007182225,1.4403391799999998,2
8429,M23288,M,299.0,310.3,1827.0,28.0,178.0,0.0,No Failure,11.300000000000011,0,0.8849988,31.638460978704153,1.06199856,2
8430,L55609,L,299.0,310.3,1577.0,40.0,181.0,0.0,No Failure,11.300000000000011,0,1.0912840000000001,36.65406988464964,1.3095408000000002,2
8431,L55610,L,298.9,310.2,1304.0,57.2,183.0,0.0,No Failure,11.300000000000011,0,1.2903862400000001,44.32781304301571,1.548463488,0
8432,H37845,H,298.9,310.1,1324.0,54.6,185.0,0.0,No Failure,11.200000000000045,0,1.2506239200000002,43.658208616384044,1.5007487040000003,0
8433,L55612,L,298.8,310.0,1537.0,39.9,190.0,0.0,No Failure,11.199999999999989,0,1.0609449899999999,37.607981918082295,1.2731339879999999,2
8434,M23293,M,298.8,310.1,1501.0,48.7,192.0,0.0,No Failure,11.300000000000011,0,1.26460751,38.50997215729013,1.517529012,0
8435,M23294,M,298.7,309.9,1654.0,29.1,195.0,0.0,No Failure,11.199999999999989,0,0.83267322,34.94768331807285,0.999207864,2
8436,M23295,M,298.7,310.0,1519.0,38.1,198.0,0.0,No Failure,11.300000000000011,0,1.00121847,38.05363279005431,1.2014621639999998,2
8437,L55616,L,298.7,309.9,1371.0,51.3,201.0,0.0,No Failure,11.199999999999989,0,1.21674879,42.16153771560356,1.460098548,0
8438,L55617,L,298.7,309.8,1181.0,65.9,203.0,1.0,Overstrain Failure,11.100000000000023,0,1.3464226700000002,48.944511607190925,1.6157072040000002,1
8439,L55618,L,298.6,309.8,1469.0,42.8,205.0,0.0,No Failure,11.199999999999989,0,1.08770636,39.348855145059545,1.3052476320000002,0
8440,L55619,L,298.6,309.8,1637.0,34.6,207.0,0.0,No Failure,11.199999999999989,0,0.9798754600000001,35.310609778920266,1.1758505520000002,2
8441,L55620,L,298.6,309.8,1370.0,56.0,0.0,0.0,No Failure,11.199999999999989,0,1.3272560000000002,42.192312560651445,1.5927072000000002,0
8442,L55621,L,298.6,309.9,1630.0,30.6,2.0,0.0,No Failure,11.299999999999955,0,0.8628893999999999,35.462250434412574,1.0354672799999998,2
8443,L55622,L,298.6,310.0,1517.0,39.0,4.0,0.0,No Failure,11.399999999999977,0,1.0235199,38.10380237843935,1.2282238799999998,2
8444,M23303,M,298.6,309.9,1668.0,32.3,6.0,0.0,No Failure,11.299999999999955,0,0.9320617199999999,34.65435743890437,1.1184740639999997,2
8445,M23304,M,298.6,309.9,1818.0,24.9,9.0,0.0,No Failure,11.299999999999955,0,0.78313986,31.79508702315318,0.939767832,2
8446,M23305,M,298.6,310.0,1541.0,36.9,12.0,0.0,No Failure,11.399999999999977,0,0.9837281699999999,37.51036223756813,1.1804738039999998,2
8447,L55626,L,298.5,309.9,1482.0,42.1,15.0,0.0,No Failure,11.399999999999977,0,1.0793850600000001,39.00368974905026,1.295262072,0
8448,L55627,L,298.6,310.1,1439.0,49.9,17.0,0.0,No Failure,11.5,0,1.2422455300000002,40.16919263939713,1.4906946360000002,0
8449,L55628,L,298.5,310.0,1492.0,41.2,19.0,0.0,No Failure,11.5,0,1.0634379200000001,38.742270916952066,1.2761255040000001,0
8450,L55629,L,298.4,309.9,1725.0,27.8,21.0,0.0,No Failure,11.5,0,0.8296215000000001,33.50925693222752,0.9955458000000001,2
8451,L55630,L,298.4,310.0,1559.0,44.2,23.0,0.0,No Failure,11.600000000000023,0,1.19210494,37.07727274412604,1.4305259279999998,2
8452,L55631,L,298.5,310.0,1435.0,42.5,25.0,0.0,No Failure,11.5,0,1.05508375,40.28116251435016,1.2661005,0
8453,M23312,M,298.6,310.0,1512.0,37.5,27.0,0.0,No Failure,11.399999999999977,0,0.98091,38.229807015934185,1.1770919999999998,2
8454,L55633,L,298.6,309.9,1564.0,37.1,30.0,0.0,No Failure,11.299999999999955,0,1.00382212,36.95873926348625,1.2045865439999999,2
8455,L55634,L,298.6,310.0,1522.0,40.3,32.0,0.0,No Failure,11.399999999999977,0,1.0611231799999998,37.978625629495724,1.2733478159999998,2
8456,L55635,L,298.6,309.9,1356.0,59.5,34.0,0.0,No Failure,11.299999999999955,0,1.3957986,42.627926407147854,1.67495832,0
8457,L55636,L,298.6,309.9,1556.0,38.6,36.0,0.0,No Failure,11.299999999999955,0,1.03906568,37.14875848849132,1.246878816,2
8458,L55637,L,298.6,309.9,1393.0,45.5,38.0,0.0,No Failure,11.299999999999955,0,1.0964999500000001,41.49566992684313,1.31579994,0
8459,L55638,L,298.7,309.9,1753.0,26.8,40.0,0.0,No Failure,11.199999999999989,0,0.81276092,32.97402635943667,0.9753131039999999,2
8460,L55639,L,298.7,309.9,1651.0,29.5,42.0,0.0,No Failure,11.199999999999989,0,0.84258785,35.011186073950626,1.01110542,2
8461,L55640,L,298.7,309.9,1372.0,54.7,44.0,0.0,No Failure,11.199999999999989,0,1.2983373200000004,42.13080773184583,1.5580047840000004,0
8462,L55641,L,298.7,309.9,1446.0,43.3,46.0,0.0,No Failure,11.199999999999989,0,1.08318414,39.974735966868934,1.299820968,0
8463,M23322,M,298.7,309.8,1501.0,44.7,48.0,0.0,No Failure,11.100000000000023,0,1.16073831,38.509972157290136,1.392885972,0
8464,M23323,M,298.7,309.9,1411.0,45.1,51.0,0.0,No Failure,11.199999999999989,0,1.10090453,40.966313400490776,1.321085436,0
8465,H37878,H,298.6,309.7,1672.0,27.5,54.0,0.0,No Failure,11.099999999999966,0,0.7954540000000001,34.571452277567275,0.9545448000000001,2
8466,M23325,M,298.7,309.8,1475.0,40.5,59.0,0.0,No Failure,11.100000000000023,0,1.03345875,39.18879200548643,1.2401505000000002,0
8467,L55646,L,298.7,309.8,1469.0,38.4,62.0,0.0,No Failure,11.100000000000023,0,0.9758860800000001,39.34885514505955,1.171063296,0
8468,L55647,L,298.6,309.8,1704.0,28.3,64.0,0.0,No Failure,11.199999999999989,0,0.8342613600000001,33.922223126814835,1.001113632,2
8469,H37882,H,298.6,309.7,1463.0,39.1,66.0,0.0,No Failure,11.099999999999966,0,0.98961709,39.5102311743626,1.1875405079999999,0
8470,M23329,M,298.6,309.7,1280.0,64.1,71.0,0.0,No Failure,11.099999999999966,0,1.4194303999999998,45.15895953757226,1.7033164799999996,0
8471,L55650,L,298.7,309.9,1464.0,38.0,74.0,0.0,No Failure,11.199999999999989,0,0.9624336,39.48324331153858,1.15492032,0
8472,L55651,L,298.6,309.8,1332.0,46.4,76.0,0.0,No Failure,11.199999999999989,0,1.06922304,43.39599715322259,1.283067648,0
8473,L55652,L,298.5,309.7,1634.0,37.8,78.0,0.0,No Failure,11.199999999999989,0,1.0685379599999998,35.375439539836286,1.2822455519999998,2
8474,M23333,M,298.6,309.8,1430.0,43.1,80.0,0.0,No Failure,11.199999999999989,0,1.0662508999999998,40.42200573992483,1.2795010799999997,0
8475,M23334,M,298.5,309.7,1523.0,44.6,83.0,0.0,No Failure,11.199999999999989,0,1.1751163399999998,37.9536889087935,1.4101396079999997,2
8476,M23335,M,298.5,309.7,1557.0,37.7,86.0,0.0,No Failure,11.199999999999989,0,1.0154909699999999,37.12489929871066,1.2185891639999997,2
8477,L55656,L,298.5,309.6,1585.0,32.2,89.0,0.0,No Failure,11.100000000000023,0,0.8829401,36.46906511551577,1.05952812,2
8478,H37891,H,298.5,309.6,1579.0,33.5,91.0,0.0,No Failure,11.100000000000023,0,0.91510945,36.60764294369378,1.09813134,2
8479,M23338,M,298.5,309.7,1354.0,60.8,96.0,0.0,No Failure,11.199999999999989,0,1.42419136,42.69089232503138,1.709029632,0
8480,L55659,L,298.6,309.7,1627.0,33.4,99.0,0.0,No Failure,11.099999999999966,0,0.9401131399999999,35.527638726547316,1.128135768,2
8481,L55660,L,298.4,309.6,1477.0,35.6,101.0,0.0,No Failure,11.200000000000045,0,0.9096547600000001,39.135726613468165,1.091585712,0
8482,M23341,M,298.3,309.4,1595.0,29.0,103.0,0.0,No Failure,11.099999999999966,0,0.8002115,36.240418939242936,0.9602537999999999,2
8483,L55662,L,298.4,309.5,1520.0,38.1,106.0,0.0,No Failure,11.100000000000023,0,1.0018776,38.028597505324,1.20225312,2
8484,L55663,L,298.3,309.4,1618.0,31.5,108.0,0.0,No Failure,11.099999999999966,0,0.8817291000000002,35.72525847224504,1.0580749200000001,2
8485,L55664,L,298.4,309.5,1397.0,50.3,110.0,0.0,No Failure,11.100000000000023,0,1.2156554300000002,41.37685626921437,1.4587865160000002,0
8486,L55665,L,298.4,309.5,1450.0,47.9,112.0,0.0,No Failure,11.100000000000023,0,1.2015715,39.86446083316723,1.4418857999999999,0
8487,M23346,M,298.5,309.5,1501.0,40.2,114.0,0.0,No Failure,11.0,0,1.04388546,38.50997215729013,1.252662552,0
8488,L55667,L,298.4,309.4,1392.0,50.1,117.0,0.0,No Failure,11.0,0,1.20648816,41.525480034549204,1.447785792,0
8489,L55668,L,298.4,309.4,1385.0,43.2,119.0,0.0,No Failure,11.0,0,1.0350936000000002,41.73535610692598,1.2421123200000002,0
8490,L55669,L,298.4,309.4,1461.0,46.3,121.0,0.0,No Failure,11.0,0,1.17024639,39.56431773312285,1.4042956679999998,0
